store_id,sku_id,category,supplier_id,lead_time_days,case_size,forecast_week,mean_daily,std_daily,safety_stock,reorder_point,current_stock,required_units,required_cases,order_volume_m3,needs_refrigeration,shelf_life_days,label
S07,K11,deli,SUP3,1,10,126.5,18.071428571428573,6.132691628379045,10.118941186825424,28.190369758253997,36.142857142857146,100.47608404396829,11,0.06599999999999999,1,5,naive
S07,K12,deli,SUP3,1,8,189.5,27.071428571428573,9.494929184305107,15.666633154103426,42.738061725532,54.142857142857146,151.0237760112463,19,0.228,1,6,naive
S07,K13,deli,SUP3,1,10,151.0,21.571428571428573,7.447310710270076,12.288062671945626,33.8594912433742,43.142857142857146,120.14520552908849,13,0.10400000000000001,1,7,naive
S07,K14,packaged_food,SUP4,3,20,337.0,48.142857142857146,11.361245444056737,32.46911967150505,176.89769110007649,96.28571428571429,273.18340538579076,14,0.56,0,240,naive
S07,K15,packaged_food,SUP4,3,10,250.25,35.75,8.462907619827769,24.18600686255076,131.43600686255076,71.5,202.93600686255076,21,0.672,0,365,naive
S07,K16,packaged_food,SUP4,3,20,207.25,29.607142857142858,6.681492618569875,19.094929731503083,107.91635830293166,59.214285714285715,167.13064401721735,9,0.14400000000000002,0,300,naive
S07,K17,packaged_food,SUP4,3,24,276.0,39.42857142857143,9.234561581883485,26.391304244985598,144.67701853069988,78.85714285714286,223.53416138784272,10,0.072,0,720,naive
S07,K18,packaged_food,SUP4,3,12,176.5,25.214285714285715,5.502760130607293,15.726249211325701,91.36910635418283,50.42857142857143,141.79767778275425,12,0.4032,0,240,naive
S07,K19,packaged_food,SUP4,3,24,345.25,49.32142857142857,11.280193628139935,32.23748299720258,180.20176871148828,98.64285714285714,278.8446258543454,12,0.057600000000000005,0,180,naive
S07,K20,packaged_food,SUP4,3,16,280.75,40.107142857142854,9.043689382263114,25.845813671618995,146.16724224304755,80.21428571428571,226.38152795733328,15,0.24,0,180,naive
S07,K21,beverages,SUP5,2,24,555.25,79.32142857142857,26.394371990373653,61.59001008452649,220.23286722738362,158.64285714285714,458.1971529416694,20,0.288,0,200,naive
S07,K22,beverages,SUP5,2,12,415.25,59.32142857142857,15.94537560236551,37.2077746160973,155.85063175895445,118.64285714285714,333.81491747324014,28,0.40319999999999995,0,180,naive
S07,K23,beverages,SUP5,2,24,620.25,88.60714285714286,28.62795084022883,66.80195996298306,244.01624567726878,177.21428571428572,509.8376742486974,22,0.31679999999999997,0,200,naive
S07,K24,beverages,SUP5,2,6,580.5,82.92857142857143,27.715918810571956,64.67377665464502,230.53091951178789,165.85714285714286,479.31663379750216,40,0.528,0,365,naive
S07,K25,beverages,SUP5,2,24,504.5,72.07142857142857,26.95698706085286,62.90284555858735,207.0457027014445,144.14285714285714,423.2599884157303,18,0.1728,0,180,naive
S08,K01,fresh_produce,SUP1,2,6,126.0,18.0,7.790496715484835,18.178753085891813,54.17875308589181,36.0,108.1787530858918,19,0.912,0,5,naive
S08,K02,fresh_produce,SUP1,2,6,94.25,13.464285714285714,5.772978011291316,13.47096926810223,40.399540696673654,26.928571428571427,80.7923978395308,14,1.008,0,4,naive
S08,K03,fresh_produce,SUP1,2,8,145.0,20.714285714285715,7.832592353644581,18.27698125285555,59.70555268142698,41.42857142857143,121.8484098242841,16,1.28,0,6,naive
S08,K04,fresh_produce,SUP1,2,6,145.5,20.785714285714285,7.227033353090515,16.863938163044462,58.435366734473035,41.57142857142857,120.79250959161588,21,0.756,0,3,naive
S08,K05,fresh_produce,SUP1,2,6,70.0,10.0,4.254640691812538,9.92800143948647,29.928001439486472,20.0,59.928001439486465,10,0.6599999999999999,0,7,naive
S08,K06,dairy,SUP2,2,12,302.0,43.142857142857146,10.501865824057017,24.505603779696493,110.79131806541079,86.28571428571429,240.21988949398224,21,0.30239999999999995,1,10,naive
S08,K07,dairy,SUP2,2,12,222.5,31.785714285714285,8.99424968663016,20.98765331883385,84.55908189026242,63.57142857142857,179.9162247474053,15,0.14400000000000002,1,12,naive
S08,K08,dairy,SUP2,2,12,268.75,38.392857142857146,9.747960085099674,22.746400640402257,99.53211492611655,76.78571428571429,214.710686354688,18,0.108,1,14,naive
S08,K09,dairy,SUP2,2,12,131.5,18.785714285714285,5.230221176927111,12.204472042325133,49.775900613753706,37.57142857142857,106.13304347089657,9,0.0432,1,14,naive
S08,K10,dairy,SUP2,2,12,222.0,31.714285714285715,7.12439884022385,16.624445414939533,80.05301684351096,63.42857142857143,175.1958739863681,15,0.09,1,7,naive
S08,K11,deli,SUP3,1,10,71.0,10.142857142857142,3.518045843974988,5.80477564255873,15.947632785415873,20.285714285714285,56.51906135684444,6,0.036,1,5,naive
S08,K12,deli,SUP3,1,8,99.75,14.25,5.011746729086517,8.269382102992752,22.51938210299275,28.5,79.51938210299275,10,0.12,1,6,naive
S08,K13,deli,SUP3,1,10,92.0,13.142857142857142,4.259812021573135,7.0286898355956735,20.171546978452817,26.285714285714285,72.74297554988138,8,0.064,1,7,naive
S08,K14,packaged_food,SUP4,3,20,203.25,29.035714285714285,6.101854681192274,17.438391841574568,104.54553469871743,58.07142857142857,162.61696327014602,9,0.36,0,240,naive
S08,K15,packaged_food,SUP4,3,10,145.0,20.714285714285715,4.850900174286477,13.863309181109683,76.00616632396682,41.42857142857143,117.43473775253825,12,0.384,0,365,naive
S08,K16,packaged_food,SUP4,3,20,119.75,17.107142857142858,3.6927389699788216,10.553418999903254,61.87484757133183,34.214285714285715,96.08913328561752,5,0.08,0,300,naive
S08,K17,packaged_food,SUP4,3,24,156.5,22.357142857142858,5.111694905592677,14.608630227307893,81.68005879873647,44.714285714285715,126.39434451302216,6,0.043199999999999995,0,720,naive
S08,K18,packaged_food,SUP4,3,12,100.25,14.321428571428571,3.272260000982115,9.351738952506071,52.31602466679179,28.642857142857142,80.95888180964893,7,0.2352,0,240,naive
S08,K19,packaged_food,SUP4,3,24,192.0,27.428571428571427,6.300526975688128,18.006174179977695,100.29188846569197,54.857142857142854,155.14903132283484,7,0.033600000000000005,0,180,naive
S08,K20,packaged_food,SUP4,3,16,165.5,23.642857142857142,5.178260397372425,14.798866670066891,85.72743809863832,47.285714285714285,133.01315238435262,9,0.14400000000000002,0,180,naive
S08,K21,beverages,SUP5,2,24,324.25,46.32142857142857,15.462911832262956,36.081968384493365,128.7248255273505,92.64285714285714,267.6891112416363,12,0.17279999999999998,0,200,naive
S08,K22,beverages,SUP5,2,12,224.75,32.107142857142854,9.474719037719028,22.108805668647737,86.32309138293344,64.21428571428571,182.644519954362,16,0.2304,0,180,naive
S08,K23,beverages,SUP5,2,24,370.5,52.92857142857143,17.88877812092476,41.74261184427656,147.5997547014194,105.85714285714286,306.38546898713366,13,0.18719999999999998,0,200,naive
S08,K24,beverages,SUP5,2,6,340.75,48.67857142857143,16.87111097790102,39.36793402946123,136.72507688660409,97.35714285714286,282.76079117231836,40,0.528,0,365,naive
S08,K25,beverages,SUP5,2,24,305.5,43.642857142857146,15.59430702645615,36.388572812830155,123.67428709854445,87.28571428571429,254.60285852711587,11,0.1056,0,180,naive
